"dataset","split","method","classifier","runtime_seconds","n_train_original","n_train_final","TP","TN","FP","FN","Sensitivity","Specificity","Precision","F1","Gmean","BalancedAccuracy","MCC","AUPRC","AUROC"
"credit_data",7,"smote_enn","logit",0.224628925323486,3231,3897,158,435,177,38,0.806122448979592,0.71078431372549,0.471641791044776,0.595103578154426,0.756953890059805,0.758453381352541,NA,0.611311533115024,0.834721388555421
"credit_data",7,"smote_enn","svm_rbf",0.224628925323486,3231,3897,176,548,64,20,0.897959183673469,0.895424836601307,0.733333333333333,0.807339449541284,0.896691114774458,0.896692010137388,NA,0.869949481886374,0.964298219287719
"credit_data",7,"smote_enn","rf",0.224628925323486,3231,3897,182,528,84,14,0.928571428571429,0.862745098039216,0.68421052631579,0.787878787878788,0.895053321416815,0.895658263305322,NA,0.870406004301736,0.953452214219015
"credit_data",7,"smote_enn","xgb",0.224628925323486,3231,3897,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",7,"da_smote","knn",0.054548978805542,3231,4848,193,511,101,3,0.98469387755102,0.834967320261438,0.656462585034014,0.787755102040816,0.90674539327014,0.909830598906229,NA,0.952088629093497,0.979804421768708
"credit_data",7,"da_smote","logit",0.054548978805542,3231,4848,135,497,115,61,0.688775510204082,0.812091503267974,0.54,0.605381165919283,0.747896209039596,0.750433506736028,NA,0.595131009587162,0.82517590369481
"credit_data",7,"da_smote","svm_rbf",0.054548978805542,3231,4848,195,609,3,1,0.994897959183674,0.995098039215686,0.984848484848485,0.989847715736041,0.994997994170522,0.99499799919968,NA,0.999754302455226,0.999920801653995
"credit_data",7,"da_smote","rf",0.054548978805542,3231,4848,195,612,0,1,0.994897959183674,1,1,0.997442455242967,0.997445717412067,0.997448979591837,NA,0.999987006612216,0.999995831666
"credit_data",7,"da_smote","xgb",0.054548978805542,3231,4848,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",7,"penn","knn",0.146788120269775,3231,3216,115,577,35,81,0.586734693877551,0.94281045751634,0.766666666666667,0.664739884393064,0.743760448784018,0.764772575696945,NA,0.759079904419335,0.918021375216753
"credit_data",7,"penn","logit",0.146788120269775,3231,3216,78,576,36,118,0.397959183673469,0.941176470588235,0.68421052631579,0.503225806451613,0.612004754824643,0.669567827130852,NA,0.606007641101312,0.829227524343071
"credit_data",7,"penn","svm_rbf",0.146788120269775,3231,3216,190,610,2,6,0.969387755102041,0.996732026143791,0.989583333333333,0.979381443298969,0.982964811812629,0.983059890622916,NA,0.99944778559658,0.999820761637989
"credit_data",7,"penn","rf",0.146788120269775,3231,3216,192,610,2,4,0.979591836734694,0.996732026143791,0.989690721649485,0.984615384615385,0.988124767538234,0.988161931439242,NA,0.998634447812686,0.999587334933974
"credit_data",7,"penn","xgb",0.146788120269775,3231,3216,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",7,"ld_smote","knn",0.040410041809082,3231,4848,185,520,92,11,0.943877551020408,0.849673202614379,0.667870036101083,0.782241014799154,0.895537526657218,0.896775376817394,NA,0.938450436067002,0.971980458850207
"credit_data",7,"ld_smote","logit",0.040410041809082,3231,4848,141,495,117,55,0.719387755102041,0.808823529411765,0.546511627906977,0.621145374449339,0.76279600359286,0.764105642256903,NA,0.606896892051666,0.827876984126982
"credit_data",7,"ld_smote","svm_rbf",0.040410041809082,3231,4848,196,610,2,0,1,0.996732026143791,0.98989898989899,0.99492385786802,0.998364675929488,0.998366013071895,NA,0.999882809559316,0.999962484993998
"credit_data",7,"ld_smote","rf",0.040410041809082,3231,4848,196,611,1,0,1,0.998366013071895,0.99492385786802,0.997455470737914,0.999182672523846,0.999183006535948,NA,0.999987006612216,0.999995831666
"credit_data",7,"ld_smote","xgb",0.040410041809082,3231,4848,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",7,"da_smote_penn","knn",0.238681077957153,3231,4682,191,504,108,5,0.974489795918367,0.823529411764706,0.638795986622074,0.771717171717172,0.89583536902902,0.899009603841537,NA,0.785336559267888,0.94905879018274
"credit_data",7,"da_smote_penn","logit",0.238681077957153,3231,4682,139,485,127,57,0.709183673469388,0.792483660130719,0.522556390977444,0.601731601731602,0.749677579534008,0.750833666800053,NA,0.600299620758738,0.828385520875015
"credit_data",7,"da_smote_penn","svm_rbf",0.238681077957153,3231,4682,194,593,19,2,0.989795918367347,0.968954248366013,0.910798122065728,0.948655256723717,0.979319641443681,0.97937508336668,NA,0.94652630994492,0.994760404161665
"credit_data",7,"da_smote_penn","rf",0.238681077957153,3231,4682,194,592,20,2,0.989795918367347,0.967320261437909,0.906542056074766,0.946341463414634,0.978493559777108,0.978558089902628,NA,0.973842792954732,0.994443610777644
"credit_data",7,"da_smote_penn","xgb",0.238681077957153,3231,4682,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"baseline","knn",5.38825988769531e-05,3231,3231,115,578,34,81,0.586734693877551,0.944444444444444,0.771812080536913,0.666666666666667,0.744404676231594,0.765589569160998,NA,0.777722121828813,0.91953448045885
"credit_data",8,"baseline","logit",5.38825988769531e-05,3231,3231,75,578,34,121,0.38265306122449,0.944444444444444,0.688073394495413,0.491803278688525,0.601161008235838,0.663548752834467,NA,0.606711958694695,0.828702314259038
"credit_data",8,"baseline","svm_rbf",5.38825988769531e-05,3231,3231,190,611,1,6,0.969387755102041,0.998366013071895,0.994764397905759,0.981912144702842,0.983770190736607,0.983876884086968,NA,0.999702099134889,0.999904128317994
"credit_data",8,"baseline","rf",5.38825988769531e-05,3231,3231,195,612,0,1,0.994897959183674,1,1,0.997442455242967,0.997445717412067,0.997448979591837,NA,0.999987006612216,0.999995831666
"credit_data",8,"baseline","xgb",5.38825988769531e-05,3231,3231,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"smote","knn",0.0352749824523926,3231,4848,193,509,103,3,0.98469387755102,0.831699346405229,0.652027027027027,0.784552845528455,0.904969200784432,0.908196611978125,NA,0.951111286492541,0.979254201680672
"credit_data",8,"smote","logit",0.0352749824523926,3231,4848,138,490,122,58,0.704081632653061,0.800653594771242,0.530769230769231,0.605263157894737,0.75081654896258,0.752367613712152,NA,0.603798913019426,0.828318827531012
"credit_data",8,"smote","svm_rbf",0.0352749824523926,3231,4848,196,610,2,0,1,0.996732026143791,0.98989898989899,0.99492385786802,0.998364675929488,0.998366013071895,NA,0.990934266510225,0.998628618113912
"credit_data",8,"smote","rf",0.0352749824523926,3231,4848,195,612,0,1,0.994897959183674,1,1,0.997442455242967,0.997445717412067,0.997448979591837,NA,0.999987006612216,0.999995831666
"credit_data",8,"smote","xgb",0.0352749824523926,3231,4848,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"adasyn","knn",0.0836689472198486,3231,4848,195,509,103,1,0.994897959183674,0.831699346405229,0.654362416107383,0.789473684210526,0.909646075346317,0.913298652794451,NA,0.969387072061659,0.98703231292517
"credit_data",8,"adasyn","logit",0.0836689472198486,3231,4848,149,473,139,47,0.760204081632653,0.772875816993464,0.517361111111111,0.615702479338843,0.766513764177528,0.766539949313059,NA,0.601731747555187,0.827226724022942
"credit_data",8,"adasyn","svm_rbf",0.0836689472198486,3231,4848,196,610,2,0,1,0.996732026143791,0.98989898989899,0.99492385786802,0.998364675929488,0.998366013071895,NA,0.999960975452047,0.999987494997999
"credit_data",8,"adasyn","rf",0.0836689472198486,3231,4848,195,612,0,1,0.994897959183674,1,1,0.997442455242967,0.997445717412067,0.997448979591837,NA,0.999987006612216,0.999995831666
"credit_data",8,"adasyn","xgb",0.0836689472198486,3231,4848,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"borderline_smote","knn",0.0781610012054443,3231,4848,173,528,84,23,0.88265306122449,0.862745098039216,0.673151750972763,0.763796909492274,0.8726423103659,0.872699079631853,NA,0.932736291589828,0.967045151393891
"credit_data",8,"borderline_smote","logit",0.0781610012054443,3231,4848,136,507,105,60,0.693877551020408,0.82843137254902,0.564315352697095,0.622425629290618,0.758175396575746,0.761154461784714,NA,0.611851568237453,0.83251217153528
"credit_data",8,"borderline_smote","svm_rbf",0.0781610012054443,3231,4848,196,610,2,0,1,0.996732026143791,0.98989898989899,0.99492385786802,0.998364675929488,0.998366013071895,NA,0.999830812729279,0.999945811657996
"credit_data",8,"borderline_smote","rf",0.0781610012054443,3231,4848,195,612,0,1,0.994897959183674,1,1,0.997442455242967,0.997445717412067,0.997448979591837,NA,0.999987006612216,0.999995831666
"credit_data",8,"borderline_smote","xgb",0.0781610012054443,3231,4848,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"smote_tomek","knn",0.168808937072754,3231,4799,193,507,105,3,0.98469387755102,0.82843137254902,0.647651006711409,0.781376518218624,0.903189515284698,0.90656262505002,NA,0.94655342667306,0.982201213818861
"credit_data",8,"smote_tomek","logit",0.168808937072754,3231,4799,138,492,120,58,0.704081632653061,0.803921568627451,0.534883720930233,0.607929515418502,0.752347267267068,0.754001600640256,NA,0.606506701152969,0.830494697879152
"credit_data",8,"smote_tomek","svm_rbf",0.168808937072754,3231,4799,196,605,7,0,1,0.988562091503268,0.96551724137931,0.982456140350877,0.994264598335508,0.994281045751634,NA,0.975475938774813,0.99702797785781
"credit_data",8,"smote_tomek","rf",0.168808937072754,3231,4799,196,606,6,0,1,0.990196078431373,0.97029702970297,0.984924623115578,0.995085965347403,0.995098039215686,NA,0.999454199426331,0.999829098305989
"credit_data",8,"smote_tomek","xgb",0.168808937072754,3231,4799,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"smote_enn","knn",0.232725143432617,3231,3881,175,432,180,21,0.892857142857143,0.705882352941177,0.492957746478873,0.635208711433757,0.793884186037445,0.79936974789916,NA,0.552426772384953,0.852849473122583
"credit_data",8,"smote_enn","logit",0.232725143432617,3231,3881,158,435,177,38,0.806122448979592,0.71078431372549,0.471641791044776,0.595103578154426,0.756953890059805,0.758453381352541,NA,0.606764629150983,0.833129084967321
"credit_data",8,"smote_enn","svm_rbf",0.232725143432617,3231,3881,178,545,67,18,0.908163265306122,0.890522875816993,0.726530612244898,0.807256235827664,0.89929981804277,0.899343070561558,NA,0.883150724376096,0.964931806055761
"credit_data",8,"smote_enn","rf",0.232725143432617,3231,3881,179,529,83,17,0.913265306122449,0.86437908496732,0.683206106870229,0.781659388646288,0.88848603232607,0.888822195544885,NA,0.844417422084125,0.944611177804458
"credit_data",8,"smote_enn","xgb",0.232725143432617,3231,3881,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"da_smote","knn",0.0554821491241455,3231,4848,190,514,98,6,0.969387755102041,0.839869281045752,0.659722222222222,0.785123966942149,0.902307595519458,0.904628518073896,NA,0.943201808604859,0.97547352274243
"credit_data",8,"da_smote","logit",0.0554821491241455,3231,4848,136,498,114,60,0.693877551020408,0.813725490196078,0.544,0.609865470852018,0.751415897050452,0.753801520608243,NA,0.594732555208709,0.824792416966788
"credit_data",8,"da_smote","svm_rbf",0.0554821491241455,3231,4848,195,609,3,1,0.994897959183674,0.995098039215686,0.984848484848485,0.989847715736041,0.994997994170522,0.99499799919968,NA,0.999572951631707,0.999862444977991
"credit_data",8,"da_smote","rf",0.0554821491241455,3231,4848,195,612,0,1,0.994897959183674,1,1,0.997442455242967,0.997445717412067,0.997448979591837,NA,0.999987006612216,0.999995831666
"credit_data",8,"da_smote","xgb",0.0554821491241455,3231,4848,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"penn","knn",0.155196189880371,3231,3216,115,577,35,81,0.586734693877551,0.94281045751634,0.766666666666667,0.664739884393064,0.743760448784018,0.764772575696945,NA,0.759079904419335,0.918021375216753
"credit_data",8,"penn","logit",0.155196189880371,3231,3216,78,576,36,118,0.397959183673469,0.941176470588235,0.68421052631579,0.503225806451613,0.612004754824643,0.669567827130852,NA,0.606007641101312,0.829227524343071
"credit_data",8,"penn","svm_rbf",0.155196189880371,3231,3216,192,610,2,4,0.979591836734694,0.996732026143791,0.989690721649485,0.984615384615385,0.988124767538234,0.988161931439242,NA,0.99944778559658,0.999820761637989
"credit_data",8,"penn","rf",0.155196189880371,3231,3216,195,610,2,1,0.994897959183674,0.996732026143791,0.989847715736041,0.99236641221374,0.995814570421354,0.995814992663732,NA,0.999415372217817,0.999820761637988
"credit_data",8,"penn","xgb",0.155196189880371,3231,3216,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"ld_smote","knn",0.0410730838775635,3231,4848,185,518,94,11,0.943877551020408,0.84640522875817,0.663082437275986,0.778947368421053,0.893813679964191,0.895141389889289,NA,0.935210892732626,0.970438175270108
"credit_data",8,"ld_smote","logit",0.0410730838775635,3231,4848,141,495,117,55,0.719387755102041,0.808823529411765,0.546511627906977,0.621145374449339,0.76279600359286,0.764105642256903,NA,0.603871708689787,0.827001633986928
"credit_data",8,"ld_smote","svm_rbf",0.0410730838775635,3231,4848,196,609,3,0,1,0.995098039215686,0.984924623115578,0.992405063291139,0.997546008570876,0.997549019607843,NA,0.999934810795234,0.999979158329999
"credit_data",8,"ld_smote","rf",0.0410730838775635,3231,4848,195,612,0,1,0.994897959183674,1,1,0.997442455242967,0.997445717412067,0.997448979591837,NA,0.999987006612216,0.999995831666
"credit_data",8,"ld_smote","xgb",0.0410730838775635,3231,4848,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",8,"da_smote_penn","knn",0.240438222885132,3231,4687,193,519,93,3,0.98469387755102,0.848039215686274,0.674825174825175,0.800829875518672,0.91381563983631,0.916366546618647,NA,0.809823318881734,0.957199546485261
"credit_data",8,"da_smote_penn","logit",0.240438222885132,3231,4687,136,485,127,60,0.693877551020408,0.792483660130719,0.517110266159696,0.592592592592593,0.741543404876068,0.743180605575564,NA,0.597290955685337,0.827376784046951
"credit_data",8,"da_smote_penn","svm_rbf",0.240438222885132,3231,4687,195,594,18,1,0.994897959183674,0.970588235294118,0.915492957746479,0.953545232273839,0.982667926871433,0.982743097238896,NA,0.971252542534284,0.997728257969856
"credit_data",8,"da_smote_penn","rf",0.240438222885132,3231,4687,195,591,21,1,0.994897959183674,0.965686274509804,0.902777777777778,0.946601941747573,0.980183301082756,0.980292116846739,NA,0.96837794402084,0.995085534213686
"credit_data",8,"da_smote_penn","xgb",0.240438222885132,3231,4687,196,0,612,0,1,0,0.242574257425743,0.390438247011952,0,0.5,NA,0.242574257425743,0.5
"credit_data",9,"baseline","knn",4.29153442382812e-05,3232,3232,115,577,34,81,0.586734693877551,0.944353518821604,0.771812080536913,0.666666666666667,0.744368841890888,0.765544106349577,NA,0.777722121828813,0.919402785664184
"credit_data",9,"baseline","logit",4.29153442382812e-05,3232,3232,75,577,34,121,0.38265306122449,0.944353518821604,0.688073394495413,0.491803278688525,0.601132069395075,0.663503290023047,NA,0.607080707407515,0.82872256922409
"credit_data",9,"baseline","svm_rbf",4.29153442382812e-05,3232,3232,191,610,1,5,0.974489795918367,0.998363338788871,0.994791666666667,0.984536082474227,0.986354341131394,0.986426567353619,NA,0.999702099134889,0.999903971408531
"credit_data",9,"baseline","rf",4.29153442382812e-05,3232,3232,195,611,0,1,0.994897959183674,1,1,0.997442455242967,0.997445717412067,0.997448979591837,NA,0.999987006612216,0.999995824843849
"credit_data",9,"baseline","xgb",4.29153442382812e-05,3232,3232,196,0,611,0,1,0,0.242874845105328,0.390827517447657,0,0.5,NA,0.242874845105328,0.5
"credit_data",9,"smote","knn",0.0351018905639648,3232,4850,196,514,97,0,1,0.841243862520458,0.668941979522184,0.801635991820041,0.917193470605007,0.920621931260229,NA,0.970966731794406,0.988255285747687
"credit_data",9,"smote","logit",0.0351018905639648,3232,4850,139,494,117,57,0.709183673469388,0.808510638297872,0.54296875,0.615044247787611,0.757220274759706,0.75884715588363,NA,0.606572704573093,0.829791409198705
"credit_data",9,"smote","svm_rbf",0.0351018905639648,3232,4850,196,608,3,0,1,0.995090016366612,0.984924623115578,0.992405063291139,0.997541987270016,0.997545008183306,NA,0.998367558473694,0.999544907979558
"credit_data",9,"smote","rf",0.0351018905639648,3232,4850,196,610,1,0,1,0.998363338788871,0.99492385786802,0.997455470737914,0.999181334287661,0.999181669394435,NA,0.999987006612216,0.999995824843849
"credit_data",9,"smote","xgb",0.0351018905639648,3232,4850,196,0,611,0,1,0,0.242874845105328,0.390827517447657,0,0.5,NA,0.242874845105328,0.5
"credit_data",9,"adasyn","knn",0.0797061920166016,3232,4850,196,513,98,0,1,0.839607201309329,0.666666666666667,0.8,0.916300824680044,0.919803600654664,NA,0.974938588185736,0.989770867430442
"credit_data",9,"adasyn","logit",0.0797061920166016,3232,4850,148,472,139,48,0.755102040816326,0.772504091653028,0.515679442508711,0.612836438923395,0.763753504833964,0.763803066234677,NA,0.600643021074256,0.826326029593508
